open	high	low	fluctuation range	close	day range	adj_close
1258.849976	1264.150024	1251	13.150024	1254.349976	4.5	1192.360352
1261.800049	1267.849976	1250.050049	17.799927	1251.650024	10.150025	1189.793945
1248	1257	1238	19	1239.699951	8.300049	1178.434326
1240.400024	1252.75	1236	16.75	1245.099976	4.699952	1183.567627
1255	1255	1225	30	1233.050049	21.949951	1177.788818
1236.400024	1242	1216.099976	25.900024	1220.050049	16.349975	1165.37146
1223.650024	1234.75	1212.599976	22.150024	1227.199951	3.549927	1172.200928
1218	1245	1210.050049	34.949951	1218.699951	0.699951	1164.081787
1222	1247.800049	1222	25.800049	1235.349976	13.349976	1179.985718
1234.349976	1264.449951	1228	36.449951	1257.5	23.150024	1201.143066
1262	1281.150024	1262	19.150024	1272.75	10.75	1215.709595
1276	1291.949951	1273.5	18.449951	1276.699951	0.699951	1219.482666
1277	1284	1213.650024	70.349976	1272.099976	4.900024	1215.088745
1280	1313	1277.349976	35.650024	1302.550049	22.550049	1244.174194
1305	1328.75	1304.449951	24.300049	1315.400024	10.400024	1256.448242
1319.699951	1336.900024	1303	33.900024	1307.5	12.199951	1248.902344
1312	1321	1307.5	13.5	1314.800049	2.800049	1255.875122
1314.699951	1333	1314.150024	18.849976	1328.150024	13.450073	1268.626709
1330.150024	1367.900024	1330.150024	37.75	1346.5	16.349976	1286.154297
1349	1380	1348.699951	31.300049	1368.650024	19.650024	1307.311768
1360	1405.400024	1358.900024	46.5	1397.300049	37.300049	1334.677612
1400	1414.199951	1382	32.199951	1388.349976	11.650024	1326.128784
1390	1405	1380	25	1398.900024	8.900024	1336.205933
1400.050049	1417.900024	1387.099976	30.800048	1413.099976	13.049927	1349.769531
1420.25	1470	1420.25	49.75	1463.849976	43.599976	1398.244995
1465	1470	1444.449951	25.550049	1458.599976	6.400024	1393.230225
1465	1485	1460.099976	24.900024	1481.75	16.75	1415.342773
1494	1495	1472	23	1479.099976	14.900024	1412.811523
1452	1484.599976	1452	32.599976	1468.099976	16.099976	1402.304565
1452	1481.949951	1425.199951	56.75	1430.050049	21.949951	1365.959961
1440	1497.25	1390.349976	106.900024	1440.900024	0.900024	1376.323608
1456	1491.800049	1451	40.800049	1479.949951	23.949951	1413.623535
1490	1498	1475.300049	22.699951	1480.150024	9.849976	1413.814453
1486	1524	1478.199951	45.800049	1503.349976	17.349976	1435.974854
1510	1529	1507	22	1516.699951	6.699951	1448.726318
1519.050049	1524.400024	1485	39.400024	1490.099976	28.950073	1423.318481
1492	1507	1472.300049	34.699951	1497.199951	5.199951	1430.100586
1508.099976	1526.25	1495	31.25	1517.25	9.150024	1449.251831
1519.949951	1529	1503.25	25.75	1520.050049	0.100098	1451.926392
1525	1566.800049	1518	48.800049	1558.400024	33.400024	1488.557617
1560.050049	1574.400024	1541.349976	33.050048	1557.400024	2.650025	1487.602539
1555	1560.550049	1481.849976	78.700073	1518.900024	36.099976	1450.828003
1515	1520	1482.599976	37.400024	1491.550049	23.449951	1424.703735
1495.050049	1515	1481.050049	33.949951	1494.849976	0.200073	1427.855713
1490	1508	1485	23	1490.699951	0.699951	1423.891724
1500	1519	1481.300049	37.699951	1513.650024	13.650024	1445.81311
1515	1525	1495	30	1503.300049	11.699951	1435.927002
1504.900024	1525.900024	1500.199951	25.700073	1507	2.099976	1439.461426
1517.949951	1585	1511	74	1566.800049	48.850098	1496.581177
1567.150024	1570	1507.199951	62.800049	1525.599976	41.550048	1457.227661
1529.699951	1549	1515	34	1534.800049	5.100098	1466.015381
1534.800049	1559	1516.050049	42.949951	1551.599976	16.799927	1482.062378
1560	1560	1482.5	77.5	1508.300049	51.699951	1440.703003
1509.849976	1524	1488	36	1493.400024	16.449952	1426.470703
1497.550049	1508.599976	1487	21.599976	1496.099976	1.450073	1429.049805
1501	1514	1496.050049	17.949951	1507.599976	6.599976	1440.034424
1525	1525	1486	39	1488.599976	36.400024	1421.885864
1490	1506	1466	40	1471.949951	18.050049	1405.981934
1475	1478	1460.050049	17.949951	1475.099976	0.099976	1408.990845
1485	1487.5	1465.199951	22.300049	1470.400024	14.599976	1404.501343
1463	1469	1444.050049	24.949951	1454.5	8.5	1389.314209
1452	1459.150024	1424	35.150024	1436.900024	15.099976	1372.50293
1444.949951	1449.349976	1385.550049	63.799927	1400.650024	44.299927	1337.877563
1400	1437.699951	1376.699951	61	1430.349976	30.349976	1366.246338
1433.900024	1433.900024	1397.099976	36.800048	1405.400024	28.5	1342.414795
1410	1428	1395	33	1420.949951	10.949951	1357.2677
1415	1453.849976	1396.900024	56.949952	1441.5	26.5	1376.896729
1440	1467	1403.150024	63.849976	1416.050049	23.949951	1352.587402
1416.150024	1427.900024	1371.349976	56.550048	1380.099976	36.050048	1318.248413
1386	1389.900024	1336	53.900024	1367	19	1305.735474
1370	1417.400024	1365.300049	52.099975	1406.050049	36.050049	1343.035522
1406.050049	1428.75	1376.449951	52.300049	1422	15.949951	1358.27063
1420	1446.5	1402.150024	44.349976	1414.099976	5.900024	1350.724731
1437.300049	1437.300049	1403.400024	33.900025	1408.849976	28.450073	1345.710083
1410	1419.800049	1391.300049	28.5	1400.599976	9.400024	1337.829712
1417	1417	1391	26	1408.099976	8.900024	1344.99353
1410	1446.699951	1408.699951	38	1428.650024	18.650024	1364.622559
1430	1444.699951	1392.150024	52.549927	1417.150024	12.849976	1353.637939
1406	1415	1383.25	31.75	1391.150024	14.849976	1328.803101
1390	1418.849976	1365.699951	53.150025	1413.25	23.25	1349.912598
1420	1434.050049	1402	32.050049	1421.849976	1.849976	1358.127319
1420.050049	1435	1406	29	1413.849976	6.200073	1350.485596
1414	1414.949951	1387.599976	27.349975	1395	19	1332.480591
1398	1399	1365.25	33.75	1378	20	1316.242554
1373	1422	1346	76	1414.849976	41.849976	1351.44104
1416.599976	1454.800049	1402.5	52.300049	1423.300049	6.700073	1359.512573
1425.050049	1431	1384.199951	46.800049	1394.099976	30.950073	1331.621094
1390.25	1399.949951	1385.099976	14.849975	1392.349976	2.099976	1329.949463
1391	1398.449951	1368	30.449951	1391.5	0.5	1329.137695
1398	1407.800049	1386.699951	21.100098	1394.349976	3.650024	1331.859863
1400	1406	1386.050049	19.949951	1395.199951	4.800049	1332.671631
1394.099976	1424	1386.349976	37.650024	1417.900024	23.800048	1354.35437
1422	1439.5	1413	26.5	1420.449951	1.550049	1356.790161
1420.800049	1430.5	1415	15.5	1421.599976	0.799927	1357.88855
1430	1450	1418.5	31.5	1426.050049	3.949951	1362.13916
1427	1453.400024	1404.050049	49.349975	1428.75	1.75	1364.71814
1428	1435	1406.349976	28.650024	1412.449951	15.550049	1349.148682
1415.050049	1425	1366.300049	58.699951	1373.900024	41.150025	1312.326416
1365	1367.699951	1337.550049	30.149902	1340.550049	24.449951	1280.470825
1349	1350	1318.199951	31.800049	1326	23	1266.57312
1325	1330.699951	1305.949951	24.75	1318.449951	6.550049	1259.36145
1324	1328.900024	1294.900024	34	1317.650024	6.349976	1258.59729
1320	1325	1301.599976	23.400024	1315.550049	4.449951	1256.591431
1316	1319	1263.300049	55.699951	1269.699951	46.300049	1212.796021
1270	1280	1255	25	1269.599976	0.400024	1212.700684
1276	1285.050049	1268.050049	17	1277.599976	1.599976	1220.342041
1284	1284	1266.5	17.5	1272.699951	11.300049	1215.661743
1267.550049	1268	1245.099976	22.900024	1259.25	8.300049	1202.814575
1264	1267.699951	1238.199951	29.5	1248.650024	15.349976	1192.689697
1269	1299.949951	1255	44.949951	1292.5	23.5	1234.574585
1305	1305	1276.050049	28.949951	1288.150024	16.849976	1230.419434
1292	1299.800049	1263.099976	36.700073	1269.699951	22.300049	1212.796021
1272	1272	1220	52	1229.349976	42.650024	1174.254761
1199	1264.449951	1150.300049	114.149902	1252.849976	53.849976	1196.701294
1266	1275	1233.599976	41.400024	1242.400024	23.599976	1186.719849
1248.449951	1248.449951	1211	37.449951	1217.050049	31.399902	1162.505981
1210	1229.900024	1205.300049	24.599975	1218.199951	8.199951	1163.60437
1230	1236.400024	1176	60.400024	1182.949951	47.050049	1129.93396
1201	1201	1180	21	1189.75	11.25	1136.429321
1194	1194	1170.099976	23.900024	1176.800049	17.199951	1124.05957
1174	1189	1145	44	1154	20	1102.281616
1157.5	1174.849976	1148.099976	26.75	1160	2.5	1108.012573
1145	1186.800049	1145	41.800049	1181.349976	36.349976	1128.405762
1200	1228	1193	35	1224.099976	24.099976	1169.239868
1225	1242	1212	30	1236.699951	11.699951	1181.275146
1240	1240	1221	19	1227.949951	12.050049	1172.917358
1218.900024	1239.949951	1215	24.949951	1228.050049	9.150025	1173.013062
1227	1256	1225	31	1228.699951	1.699951	1173.633667
1229	1230	1181	49	1207.349976	21.650024	1153.240479
1205	1205	1170.099976	34.900024	1181.099976	23.900024	1128.16687
1178	1202.599976	1178	24.599976	1192.5	14.5	1139.055908
1178	1199	1154.699951	44.300049	1174.550049	3.449951	1121.910767
1183	1183	1144.599976	38.400024	1168.650024	14.349976	1116.275024
1171	1228	1158.5	69.5	1208.199951	37.199951	1154.05249
1209.099976	1312.699951	1206	106.699951	1290.75	81.650024	1232.902832
1294	1334	1271.050049	62.949951	1322.25	28.25	1262.990967
1325	1341.599976	1294.900024	46.699952	1312.050049	12.949951	1253.248413
1281	1290	1249.150024	40.849976	1260.849976	20.150024	1204.342773
1267.800049	1274.900024	1245.5	29.400024	1256.150024	11.650025	1199.853516
1262	1283	1260.099976	22.900024	1266	4	1209.262085
1264.75	1285	1255.349976	29.650024	1271.400024	6.650024	1214.420166
1256.5	1278.5	1240	38.5	1250.849976	5.650024	1194.790894
1242.25	1266	1218.050049	47.949951	1257	14.75	1200.665405
1220	1229.900024	1200	29.900024	1214.150024	5.849976	1159.735962
1219.800049	1228.900024	1214.099976	14.800048	1219.25	0.550049	1164.607056
1205.199951	1213.900024	1155.050049	58.849975	1165.099976	40.099975	1112.884155
1183.699951	1201	1147.099976	53.900024	1156.199951	27.5	1104.382813
1161.199951	1166	1122	44	1128.199951	33	1077.637939
1136.050049	1179	1133.050049	45.949951	1171.949951	35.899902	1119.427124
1170	1181	1157.099976	23.900024	1175.949951	5.949951	1123.247803
1170	1184	1157.800049	26.199951	1167.150024	2.849976	1114.842163
1173	1185	1161.5	23.5	1182.300049	9.300049	1129.313354
1189.800049	1210.349976	1180	30.349976	1201.699951	11.899902	1147.843628
1210	1249.900024	1206	43.900024	1237.949951	27.949951	1182.469116
1246	1295.800049	1238.849976	56.950073	1269	23	1212.127686
1269	1286	1251	35	1262.150024	6.849976	1205.584595
1251.650024	1292.400024	1251.650024	40.75	1271.099976	19.449952	1214.133545
1286	1304.900024	1258.599976	46.300048	1300.349976	14.349976	1242.072632
1300.349976	1322	1282.800049	39.199951	1310.849976	10.5	1252.101929
1327	1328.099976	1288.050049	40.049927	1297.5	29.5	1239.35022
1279.550049	1285	1268	17	1278.25	1.300049	1220.963257
1275	1284.5	1250	34.5	1253.849976	21.150024	1197.656494
1250	1254.099976	1231	23.099976	1237.599976	12.400024	1182.134766
1237	1282.150024	1214	68.150024	1278.150024	41.150024	1220.867432
1280	1284	1255	29	1257.199951	22.800049	1200.856201
1256	1282	1250.5	31.5	1262.349976	6.349976	1205.775635
1250	1267.25	1240	27.25	1254.699951	4.699951	1198.468506
1258	1270.099976	1250.099976	20	1265	7	1208.306885
1274.900024	1314	1267	47	1307	32.099976	1248.424438
1310.699951	1335	1286.300049	48.699951	1326.449951	15.75	1267.002808
1324.900024	1324.900024	1297.25	27.650024	1302.599976	22.300048	1244.22168
1308.900024	1329.900024	1305.199951	24.700073	1316.800049	7.900025	1257.785522
1321.199951	1325.300049	1297	28.300049	1301.25	19.949951	1242.932129
1295.25	1328.650024	1288.650024	40	1317.650024	22.400024	1258.59729
1320	1334	1286.099976	47.900024	1291.599976	28.400024	1233.714722
1290	1290	1241.25	48.75	1273.800049	16.199951	1216.712646
1268.5	1269	1241	28	1244.599976	23.900024	1188.821167
1244	1274.300049	1235.300049	39	1253.849976	9.849976	1197.656494
1254	1287	1242.400024	44.599976	1273.5	19.5	1216.425781
1276.5	1279.900024	1240	39.900024	1245.5	31	1189.680786
1245	1254.5	1234	20.5	1241.800049	3.199951	1186.146484
1236.400024	1245.800049	1214.150024	31.650025	1222.849976	13.550048	1168.045898
1220	1238	1215	23	1219.199951	0.800049	1164.559448
1219.199951	1237	1215	22	1222.449951	3.25	1167.663696
1215	1238.349976	1203.300049	35.049927	1230.5	15.5	1175.353149
1230.5	1230.5	1205	25.5	1210	20.5	1155.771851
1209	1232.900024	1190	42.900024	1216.599976	7.599976	1162.07605
1210	1223.199951	1206	17.199951	1211.75	1.75	1157.443237
1212.300049	1240.800049	1210	30.800049	1223.199951	10.899902	1168.380249
1207	1220	1200	20	1203.75	3.25	1149.802002
1206	1225.949951	1195.650024	30.299927	1204.5	1.5	1150.518311
1201	1208.849976	1192.25	16.599976	1200.75	0.25	1146.936401
1195.349976	1234.599976	1195.349976	39.25	1215.300049	19.950073	1160.834351
1210	1227	1201	26	1221.699951	11.699951	1166.94751
1224.949951	1226	1207	19	1210.449951	14.5	1156.201416
1220	1237	1213	24	1230.150024	10.150024	1175.018677
1220	1255	1220	35	1250.099976	30.099976	1194.074585
1231	1245.849976	1220	25.849976	1225.400024	5.599976	1170.481567
1230	1244.900024	1218.550049	26.349975	1233.900024	3.900024	1178.600708
1228	1238.900024	1210	28.900024	1232	4	1176.785767
1210.949951	1245	1210.949951	34.050049	1240	29.050049	1184.427368
1225	1236.050049	1218	18.050049	1223.900024	1.099976	1169.04895
1215	1222.699951	1210	12.699951	1215.050049	0.050049	1160.595459
1205.150024	1241	1191.050049	49.949951	1226.650024	21.5	1171.675537
1220	1236.400024	1208.150024	28.25	1224.949951	4.949951	1170.051758
1215	1228.900024	1208.199951	20.700073	1222.449951	7.449951	1167.663696
1214.199951	1223.900024	1205.099976	18.800048	1210	4.199951	1155.771851
1196	1200	1183.900024	16.099976	1193.150024	2.849976	1139.677002
1224	1232	1161.300049	70.699951	1165	59	1112.788574
1177	1177	1130.050049	46.949951	1160.75	16.25	1108.729126
1164.949951	1170	1136	34	1144.800049	20.149902	1093.493896
1145.150024	1149.900024	1117.099976	32.800048	1122.75	22.400024	1072.432007
1117	1118	1092	26	1099.300049	17.699951	1050.032959
1104	1125	1085.800049	39.199951	1119.599976	15.599976	1069.42334
1109.900024	1159.199951	1106	53.199951	1152.75	42.849976	1101.087524
1174.699951	1174.699951	1142.25	32.449951	1157.849976	16.849975	1105.959106
1157	1183	1155.25	27.75	1176.949951	19.949951	1124.202759
1185	1186.75	1154.050049	32.699951	1159.900024	25.099976	1107.917358
1154	1155	1130	25	1143.150024	10.849976	1091.917725
1144	1163.949951	1131.349976	32.599975	1157.800049	13.800049	1105.911377
1155.099976	1170.849976	1153.5	17.349976	1166.349976	11.25	1114.078003
1155.199951	1174.849976	1155.199951	19.650025	1168.900024	13.700073	1116.513794
1163	1189	1158.800049	30.199951	1182.699951	19.699951	1129.69519
1184.800049	1202	1177.050049	24.949951	1184.25	0.550049	1131.175781
1175.199951	1178	1155	23	1164.150024	11.049927	1111.976685
1151.5	1152	1140.25	11.75	1147.449951	4.050049	1096.025024
1154	1167.900024	1154	13.900024	1164.800049	10.800049	1112.597534
1151.300049	1188.400024	1151.300049	37.099975	1174.199951	22.899902	1121.57605
1170.050049	1184.699951	1161.599976	23.099975	1177.550049	7.5	1124.776001
1170	1188.949951	1165	23.949951	1174.75	4.75	1122.101563
1169.5	1174.900024	1158.449951	16.450073	1163	6.5	1110.878174
1168.699951	1176.900024	1159.099976	17.800048	1162.699951	6	1110.591431
1155.050049	1170	1147.599976	22.400024	1156.150024	1.099975	1104.335205
1159	1168	1155	13	1161.599976	2.599976	1109.541016
1156.699951	1185	1153.599976	31.400024	1181.25	24.550049	1128.310425
1176	1201.699951	1154.75	46.949951	1176.949951	0.949951	1124.202759
1182.900024	1216.400024	1172.199951	44.200073	1209.25	26.349976	1155.05542
1197	1225	1178.550049	46.449951	1185.900024	11.099976	1132.752075
1189	1219.800049	1189	30.800049	1206.650024	17.650024	1152.572144
1210.099976	1228.900024	1191.449951	37.450073	1209.599976	0.5	1155.389771
1193.050049	1215.800049	1193.050049	22.75	1212.199951	19.149902	1157.873047
1195.5	1221.650024	1195.5	26.150024	1212.300049	16.800049	1157.968628
1198.050049	1216	1193.349976	22.650024	1200.300049	2.25	1146.506714
1170	1200	1168.800049	31.199951	1192	22	1138.578491
1178.449951	1207.550049	1163.099976	44.450073	1191.75	13.300049	1138.339844
1170.050049	1216.900024	1170	46.900024	1211.949951	41.899902	1157.634399
1225	1283.400024	1215.599976	67.800048	1277.599976	52.599976	1220.342041
1270.550049	1282	1239.25	42.75	1247.650024	22.900025	1191.734497
1249.400024	1269	1238	31	1246.349976	3.050048	1190.492676
1246.199951	1255.599976	1220.099976	35.5	1225.099976	21.099975	1170.195068
1220	1230.800049	1179	51.800049	1186	34	1132.847412
1197	1203	1152.650024	50.349976	1159.400024	37.599976	1107.439575
1137	1166.449951	1134.099976	32.349975	1159.050049	22.050049	1107.105103
1165.5	1174.599976	1149.099976	25.5	1169.400024	3.900024	1116.991333
1171.099976	1174.5	1152.400024	22.099976	1158.199951	12.900025	1106.293335
1145	1156.800049	1097.349976	59.450073	1114.5	30.5	1071.490356
1124	1130.199951	1103.400024	26.799927	1110.800049	13.199951	1067.933105
1117.050049	1129	1047.75	81.25	1083.400024	33.650025	1041.590698
1080	1107	1056	51	1079.400024	0.599976	1037.744873
1070.099976	1098.949951	1063.599976	35.349975	1091.550049	21.450073	1049.426147
1072.050049	1089	1067.050049	21.949951	1078.949951	6.899902	1037.312134
1073.5	1098.150024	1064.25	33.900024	1085.5	12	1043.609619
1088.900024	1118.699951	1088.900024	29.799927	1102.949951	14.049927	1060.385864
1103.449951	1139.900024	1093.300049	46.599975	1126.400024	22.950073	1082.931152
1137.900024	1142	1122.400024	19.599976	1131.900024	6	1088.218872
1136	1149	1098.900024	50.099976	1103.400024	32.599976	1060.818726
1098	1098	1056	42	1068.25	29.75	1027.025024
1070.550049	1096	1061.650024	34.349976	1074.900024	4.349975	1033.418457
1078	1104	1041.349976	62.650024	1094.599976	16.599976	1052.358154
1085.199951	1095.849976	1060	35.849976	1082.25	2.949951	1040.484741
1071.099976	1117.650024	1065	52.650024	1109.449951	38.349975	1066.635254
1105	1148.599976	1096.050049	52.549927	1140.75	35.75	1096.727295
1139.849976	1161.900024	1116.5	45.400024	1154.949951	15.099975	1110.379395
1143.050049	1148.449951	1116.449951	32	1122.699951	20.350098	1079.373901
1110	1114.800049	1080	34.800049	1087.099976	22.900024	1045.147705
1070	1106.150024	1048.599976	57.550048	1090.900024	20.900024	1048.801147
1104	1108.800049	1065	43.800049	1076.800049	27.199951	1035.245239
1082.900024	1110.900024	1082.900024	28	1106.150024	23.25	1063.462402
1110	1110.650024	1067	43.650024	1078.25	31.75	1036.639404
1067.349976	1116.900024	1057	59.900024	1105.099976	37.75	1062.453003
1100	1107.900024	1076.099976	31.800048	1083	17	1041.205811
1083.900024	1100	1073.300049	26.699951	1077.75	6.150024	1036.158569
1082	1116	1081.949951	34.050049	1107.849976	25.849976	1065.096924
1117	1129	1077	52	1085.550049	31.449951	1043.657471
1115	1125	1096.800049	28.199951	1113.199951	1.800049	1070.240356
1080.099976	1091.849976	1065	26.849976	1070.949951	9.150025	1029.62085
1065	1087.300049	1063.199951	24.100098	1073.199951	8.199951	1031.783936
1067.849976	1090	1065.650024	24.349976	1085.849976	18	1043.945923
1075.050049	1083.75	1050	33.75	1058.25	16.800049	1017.411011
1050	1051	1021.599976	29.400024	1027.25	22.75	987.607361
1030.550049	1065.900024	1010	55.900024	1051.599976	21.049927	1011.017578
1047	1064.900024	1039.300049	25.599975	1052.300049	5.300049	1011.690796
1065	1074	1052.300049	21.699951	1065.800049	0.800049	1024.669678
1063.800049	1079.900024	1050	29.900024	1077.449951	13.649902	1035.869995
1110	1117.5	1088	29.5	1094.550049	15.449951	1052.310303
1112	1124.550049	1106.300049	18.25	1112.400024	0.400024	1069.471313
1122	1160	1117.199951	42.800049	1151.25	29.25	1106.821899
1159.699951	1185	1111.150024	73.849976	1126	33.699951	1082.546631
1072	1133.099976	1060	73.099976	1125.300049	53.300049	1081.873535
1122	1140	1112.650024	27.349976	1133.5	11.5	1089.75708
1116	1136	1116	20	1124	8	1080.623657
1120	1134	1120	14	1129.5	9.5	1085.911499
1135	1152.800049	1117.400024	35.400025	1122.25	12.75	1078.941284
1130	1133.949951	1118	15.949951	1124.150024	5.849976	1080.767944
1129	1129	1071.550049	57.449951	1076.5	52.5	1034.956787
1084	1091.800049	1037	54.800049	1059.75	24.25	1018.853149
1068.349976	1072.800049	1021.099976	51.700073	1027	41.349976	987.367065
1031.25	1041.900024	991	50.900024	1003.5	27.75	964.773926
1009	1009	981.5	27.5	991.400024	17.599976	953.140991
988	998.950012	941	57.950012	947.150024	40.849976	910.598511
945	949	907.049988	41.950012	940.599976	4.400024	904.301331
939	967.299988	931	36.299988	943.049988	4.049988	906.656738
953	965	943.650024	21.349976	959.549988	6.549988	922.519958
954.650024	971.5	944.099976	27.400024	953.599976	1.050048	916.799561
953.700012	999	951.700012	47.299988	988.950012	35.25	950.785461
992	992.099976	945.950012	46.149964	949.950012	42.049988	913.290466
966.950012	987.099976	958	29.099976	965.400024	1.549988	928.144226
965.900024	980.799988	952.5	28.299988	958.900024	7	921.895142
956.950012	976.150024	952.099976	24.050048	972.150024	15.200012	934.633789
992	1008	958	50	962.25	29.75	925.115784
963.5	997	963	34	992.349976	28.849976	954.054199
982.049988	1005	980.049988	24.950012	999.549988	17.5	960.976379
999.549988	1014.900024	991	23.900024	998.700012	0.849976	960.159119
1003	1004.849976	965.849976	39	975.900024	27.099976	938.239075
963.5	994.5	956.349976	38.150024	985.799988	22.299988	947.756897
985.799988	990.049988	951	39.049988	958.200012	27.599976	921.222107
952.099976	969.400024	950	19.400024	956.5	4.400024	919.587646
950	963.549988	937	26.549988	947.650024	2.349976	911.079224
940	940	911.450012	28.549988	931.700012	8.299988	895.744751
931.700012	949.900024	908.700012	41.200012	931.549988	0.150024	895.600525
925	931.200012	900	31.200012	916.650024	8.349976	881.275574
924	926.900024	908.700012	18.200012	916.150024	7.849976	880.794922
926.099976	969	926.099976	42.900024	961.900024	35.800048	924.779419
941	978.950012	941	37.950012	965.849976	24.849976	928.576843
975	988.5	968.25	20.25	975.5	0.5	937.854431
984	991	965.049988	25.950012	969.5	14.5	932.085999
971	979.400024	951.299988	28.100036	963.150024	7.849976	925.981079
964.900024	972.200012	950.25	21.950012	959.299988	5.600036	922.279602
954	959.5	915.5	44	921.75	32.25	886.178711
935	939.900024	911	28.900024	918.299988	16.700012	882.861877
923	944.349976	917	27.349976	938.900024	15.900024	902.666931
947	964.700012	941.349976	23.350036	952.799988	5.799988	916.030396
953	969	943.150024	25.849976	948.25	4.75	911.656067
948	948	925.599976	22.400024	933.450012	14.549988	897.427246
928.700012	955.799988	927	28.799988	949.75	21.049988	913.098206
949.900024	975	948	27	971.049988	21.149964	933.576111
981	993	977.25	15.75	986.349976	5.349976	948.285706
988.549988	995	972.200012	22.799988	987.900024	0.649964	949.77594
984.799988	1009	982.049988	26.950012	994.5	9.700012	956.121216
997	1009.200012	974	35.200012	977.049988	19.950012	939.344727
970	1019.849976	970	49.849976	1008.049988	38.049988	969.148315
1020	1120	1019.099976	100.900024	1108.349976	88.349976	1065.577637
1112	1144.849976	1092.5	52.349976	1101.800049	10.199951	1059.280518
1116.5	1135	1107	28	1129.949951	13.449951	1086.343994
1131	1135	1085	50	1103.5	27.5	1060.914673
1084	1172.449951	1070.050049	102.399902	1160.650024	76.650024	1115.859375
1167.400024	1172.150024	1128	44.150024	1157.949951	9.450073	1113.26355
1157	1198	1142	56	1180.75	23.75	1135.183472
1180.75	1219	1159.699951	59.300049	1210.650024	29.900024	1163.929932
1204	1226	1185	41	1193.300049	10.699951	1147.249268
1198	1209.900024	1167.650024	42.25	1186.699951	11.300049	1140.904053
1190	1227	1183	44	1214.800049	24.800049	1167.919678
1225	1233.449951	1204.199951	29.25	1217.650024	7.349976	1170.65979
1220	1254	1205	49	1240.849976	20.849976	1192.964355
1250	1265	1235.5	29.5	1252.75	2.75	1204.405029
1251	1262	1240	22	1246.949951	4.050049	1198.828857
1248	1280	1245.449951	34.550049	1266.5	18.5	1217.62439
1259.75	1278.900024	1255.150024	23.75	1270	10.25	1220.989258
1262.050049	1273.949951	1233.25	40.699951	1244.599976	17.450073	1196.569458
1242.199951	1258.400024	1215.25	43.150024	1225.050049	17.149902	1177.77417
1220.199951	1274.5	1220.199951	54.300049	1267.699951	47.5	1218.778198
1276	1324.900024	1275.300049	49.599975	1302.800049	26.800049	1252.523682
1300	1375	1279.199951	95.800049	1359.599976	59.599976	1307.131714
1359	1366.099976	1318.050049	48.049927	1321.550049	37.449951	1270.550049
1321.550049	1337.050049	1295.199951	41.850098	1309.75	11.800049	1259.205322
1307	1329.300049	1281.050049	48.25	1306.349976	0.650024	1255.936646
1291	1307.349976	1271.650024	35.699952	1279.400024	11.599976	1230.026611
1290	1296.550049	1277.800049	18.75	1285.25	4.75	1235.651001
1285.099976	1290	1235.25	54.75	1257	28.099976	1208.491089
1263.5	1279	1243.050049	35.949951	1269.599976	6.099976	1220.604858
1275.199951	1291.800049	1239	52.800049	1254.800049	20.399902	1206.376099
1267.900024	1322	1247.75	74.25	1315.050049	47.150025	1264.301025
1334	1336.699951	1306.650024	30.049927	1330.550049	3.449951	1279.202759
1320.699951	1333.900024	1309.099976	24.800048	1315.199951	5.5	1264.445068
1302	1350	1300.349976	49.650024	1331.599976	29.599976	1280.212158
1321.099976	1329.900024	1281	48.900024	1308.550049	12.549927	1258.051636
1308.550049	1359	1308.550049	50.449951	1341.349976	32.799927	1289.585938
1351	1356	1328.699951	27.300049	1337.25	13.75	1285.644165
1345	1384	1345	39	1368.25	23.25	1315.447876
1380	1399.699951	1366.550049	33.149902	1371.900024	8.099976	1318.957031
1365	1379.650024	1355.099976	24.550048	1366.400024	1.400024	1313.669312
1352.25	1428.949951	1339	89.949951	1374.349976	22.099976	1321.312378
1377.5	1378.800049	1353.150024	25.650025	1362.099976	15.400024	1309.535278
1362.099976	1363	1328.5	34.5	1358.199951	3.900025	1305.785645
1365	1372.900024	1333	39.900024	1363.199951	1.800049	1310.592651
1355.550049	1357.699951	1321.099976	36.599975	1330.300049	25.25	1278.962402
1320.050049	1320.5	1286.199951	34.300049	1306.550049	13.5	1256.128906
1315	1322.300049	1290.400024	31.900025	1297.449951	17.550049	1247.380005
1310	1310.25	1258.300049	51.949951	1273.699951	36.300049	1224.546631
1274.849976	1294.949951	1254	40.949951	1288.300049	13.450073	1238.583252
1279.800049	1319.949951	1264.199951	55.75	1305.849976	26.049927	1255.456055
1309	1356.5	1293.050049	63.449951	1350.5	41.5	1298.382813
1361	1364.199951	1332	32.199951	1338.550049	22.449951	1286.894043
1345	1349.599976	1303.900024	45.699952	1309.550049	35.449951	1259.013184
1309.550049	1337.800049	1306.849976	30.950073	1315.699951	6.149902	1264.925781
1315.699951	1321.400024	1275	46.400024	1283.349976	32.349975	1233.824219
1282	1295.199951	1260.650024	34.549927	1275.800049	6.199951	1226.565674
1263.150024	1285.099976	1262.050049	23.049927	1272.449951	9.299927	1223.344727
1279.699951	1315.699951	1276.300049	39.399902	1312.400024	32.700073	1261.753052
1315.25	1350	1312.400024	37.599976	1322.75	7.5	1271.703857
1312.550049	1352.849976	1309.900024	42.949952	1342.300049	29.75	1290.49939
1394.800049	1394.800049	1326.400024	68.400025	1342.199951	52.600098	1290.40332
1350	1366.699951	1345.050049	21.649902	1352.5	2.5	1300.305664
